StudentID,Name,Gender,ParentalSupport,PreviousGrade,StudyHoursPerWeek,ExtracurricularActivities,AttendanceRate,FinalGrade
571,Deborah Morris,Male,Medium,83.38218656137641,11.728552884153753,3,50.0,77.48705677840479
572,Marcus Davis,Male,Medium,76.63463686882082,19.467789660833148,1,65.00323351993212,84.62010102617116
573,William West,Female,Medium,73.90449735595568,11.217090976882975,1,67.49795382958256,73.74195398154598
574,Julie Parker,Male,High,89.14702790591744,27.332149912167633,5,96.20793091029975,99.0
575,Deanna Rubio,Female,Low,38.944323454960575,11.821792588512583,0,50.0,51.19865975970788
576,Kevin Brown,Female,Low,51.17807279054283,3.924340920472453,0,69.64177238752437,46.91319534956913
577,Sandy Williams,Male,Medium,78.85432596943484,23.823696772285857,4,71.96858773465809,86.52932920227192
578,Sheena Lane DDS,Male,Low,42.60706877110079,8.327042116009753,4,50.0,40.95839990607141
579,Wendy Phillips,Male,High,90.71877021603464,20.948737814928094,1,95.58620484195134,99.0
580,Stephen Moody,Female,High,86.69248203747208,26.002845986154714,0,83.72105472606863,99.0
581,Cassandra Ramirez,Female,Medium,72.923560430496,23.743186747143575,3,67.89159195667929,93.18542116571649
582,Bonnie Solomon,Female,High,88.16390933053142,19.920890905108017,0,79.46879346982455,99.0
583,Rachel Norton,Male,High,96.35346428902199,25.30839924923986,5,82.23568882418627,99.0
584,Paige Dunn,Female,High,85.90933127529247,27.144082501652864,0,90.96469233810883,99.0
585,Shane Collins,Female,Low,51.24110293150168,15.465528036315721,0,50.0,52.58753669015906
586,Kelsey Cooper,Male,Low,47.70319550229878,12.882207776386126,2,50.0,50.06145314659754
587,Scott Jordan,Female,Low,45.75077815267604,10.164860804583387,1,50.97019362604343,45.698567397300636
588,Alexandria King,Male,High,89.15167908272123,20.862048896756402,2,67.99961435602353,99.0
589,Paul Brown,Male,High,80.71958087045566,25.430719415231874,2,75.36475425384644,97.43297353210565
590,Darrell Harris,Female,Low,50.35783118609696,6.639304940071965,5,57.37438134684139,53.16450947504765
591,Jennifer Gilmore,Male,Low,47.61171276617441,0.0,2,50.0,41.06528955441236
592,Vanessa Myers,Male,Low,52.39489912873196,14.18279902078834,4,50.0,67.49551223696274
593,Robert Brady,Male,Medium,76.66831052643474,22.519674205430977,2,66.58022734808395,79.26778034581764
594,Brittany Cervantes,Male,High,90.18769972128949,13.185337822290808,5,78.48430882205284,94.23894412081461
595,Amber Bryant,Male,Low,47.44991800572627,6.951346476450312,1,50.0,52.553787326034524
596,Sarah Chambers,Female,Low,48.65062532353314,15.09577130502599,1,50.0,52.20828150530927
597,Elizabeth Faulkner,Female,Low,45.106181421088465,22.287477348558493,3,51.11283692279473,68.6569631459098
598,Victoria Jenkins,Female,High,82.77853369961944,25.10396853837704,1,90.00078956426862,99.0
599,Alan Clark,Male,Low,51.88650246522426,8.359985293854328,2,50.0,48.64920203894786
600,Bryan Green,Female,Medium,78.78494308322676,17.0855177944758,3,50.0,71.39692115180168
601,Shannon Shaw,Male,High,80.38917337911187,31.874382095740923,4,78.19711445966136,99.0
602,William Smith,Male,Low,54.3480296005283,8.770179104377323,2,50.0,61.51248724439374
603,Derek Elliott,Female,Medium,81.77818929402476,14.004039966748731,1,56.103333409096386,75.85053779522471
604,Brianna Burke,Male,Medium,77.0671745161185,15.586282389089838,4,55.75654610286776,78.16802251187283
605,Kathleen Lawson,Male,Low,59.38397906279033,7.233356958706438,5,50.0,45.97912306722609
606,Ricky King,Female,Medium,71.13105400448214,18.613351579973976,5,53.952553354617876,70.5749447730388
607,Lori Sherman,Female,High,78.77672648344291,33.1233922923478,2,53.944339429009304,99.0
608,Victoria Campbell,Female,High,76.10639875547861,26.615396365580146,5,78.97066196887133,91.82435267379135
609,Ryan Carter,Male,Low,57.480221557445915,10.738232489368562,4,59.74875041278722,54.72652389453045
610,Christine Cabrera MD,Female,Low,53.27182828177029,10.540943655422279,1,59.51521991339506,56.48256672859453
611,Amber Mccarthy,Female,Medium,74.72207664544773,10.184045956516716,0,58.62314329575183,70.25349180392496
612,Jeanette Carpenter,Female,Medium,76.3998431315991,22.415548885735795,4,59.98508466052482,82.55865488859925
613,Gregory Chapman,Male,High,79.37255476350812,24.61081401493599,4,71.93478684770542,97.84153368311769
614,Laura Morris DDS,Male,Medium,87.22875989808414,17.09760043204687,3,69.9879438956191,88.36928642546468
615,Barbara Jenkins,Male,High,85.64610590987614,36.0,5,76.68340488718081,99.0
616,Isabella Kennedy,Male,Low,50.546973973024464,13.493764541828432,2,50.0,50.48228799606478
617,Regina Morgan,Male,High,88.62883311949346,21.24104474952408,1,78.8199555641356,97.66599812682297
618,Benjamin Smith,Female,High,87.40504615868356,22.868212018972283,2,80.57280404615241,99.0
619,John Garza,Female,High,86.11942012139566,30.742228545983775,5,84.55822322146767,99.0
620,Samuel Atkins,Female,Low,46.04762772277344,12.566352052688822,0,62.04506539824723,50.247895914404815
621,Justin Andrade,Female,Low,52.35734178567998,4.808610108413166,4,54.89056687375519,47.93783840825535
622,Timothy Richardson,Female,High,94.41012248237517,29.59614467287602,0,80.8382662792936,99.0
623,Joel Vasquez,Male,High,91.7271002307749,21.65927957230503,4,86.10459145203504,99.0
624,Mr. Nathan Ramirez Jr.,Male,Medium,82.96593313319698,27.366488881087726,3,68.09762795959497,99.0
625,Melanie Stephens,Female,Low,47.443921617844076,17.400240328573243,2,50.0,54.118393455080586
626,Angelica Love,Male,Low,45.0519758987071,9.763390521706244,3,63.033699701251905,47.97535366844799
627,Joanna Wolf,Male,Low,49.37106539950176,18.405081808675565,4,53.979032725390276,64.84838305569276
628,Kenneth Ross,Female,High,85.27862456144348,25.339277552637018,3,69.56955978871518,91.17544324830814
629,Isaiah Ayala,Male,Medium,80.47095759235474,22.263868375611096,4,57.20507032600757,80.90277103605229
630,Juan Underwood,Female,Medium,66.5376768514259,20.423664086472375,1,70.96575545140762,84.89539996766825
631,Rebecca Rocha,Male,Low,57.64775159730307,7.768216725045632,3,53.63184795267585,48.79908585633173
632,Brenda Wolfe,Male,Low,49.20996050710505,8.78225083841269,5,50.0,46.54283527288239
633,Amber Berry,Female,High,82.8655946502629,30.149804087905807,4,75.11308673442885,99.0
634,Adam Williams,Female,High,79.93947812369916,23.326123339467294,5,86.9995737457638,99.0
635,Tracy Riley,Female,Low,41.72571664067115,9.981757683790017,3,59.715431522348865,51.41711731499815
636,Glenda Barrera,Female,High,89.11585291980957,20.224387103253235,4,73.90635591265024,93.39190106927259
637,Nathaniel Perez,Female,Low,50.36658983594202,14.117995327967305,2,60.41310580767484,61.06246764658481
638,Jennifer Williams,Female,Low,43.55019550129473,22.312624596215727,3,50.0,62.07656431547798
639,Erika Richardson,Male,Low,43.52460613968192,6.662335428728635,0,58.979270499468086,50.38745416981648
640,Harold Rogers,Male,Low,48.32107650354936,12.12109728336379,4,65.0930634973311,53.91700626506573
641,Christopher Perez,Female,High,93.34510762644696,32.061102777077146,0,77.81954104607627,99.0
642,Brooke Adkins,Female,Medium,73.70204324318198,17.601793043771423,2,57.52366071380915,71.91027820118117
643,Denise Scott MD,Female,Low,42.48428523440947,14.26185898124867,5,50.0,51.432906821231015
644,Alexander Mcconnell,Male,High,83.77128467957027,19.688032359265602,0,69.10366962657612,88.81024927277544
645,Brenda Porter,Male,High,83.63638215126164,27.141535486038244,5,62.15238091872297,91.59987746855748
646,Kristin Garrett,Female,Medium,61.515566785292144,17.064278674977256,4,58.294919014099705,71.86514256759642
647,Joyce Mahoney,Male,High,84.72852566741093,29.928649978399314,5,55.94432980821358,99.0
648,Brenda Stone,Female,High,83.84532734895662,30.936930257823754,5,70.15618333949602,99.0
649,Mr. Christopher Cook,Female,High,88.48103182406709,36.0,4,81.02277173786648,99.0
650,Erin Reeves,Male,Low,59.244780474726724,14.898165866067878,1,50.0,63.11597546335592
651,Rachel Thomas,Male,High,90.63282514773879,26.628981582910832,0,95.19283923641768,99.0
652,Steve Ryan,Male,High,83.65555654722584,25.97192150788668,4,77.10792088527595,99.0
653,Carl Carroll,Male,High,79.46737045629165,23.23416853594656,3,84.30580585624057,94.331423768514
654,Aaron Maddox,Female,High,97.8667990162493,26.692419217308455,3,67.42165446147862,99.0
655,Hannah Jones,Female,High,85.29609217007244,23.522992949304854,3,82.54525227066615,99.0
656,Alexandria Brooks,Female,Medium,75.06964645956474,18.84230488134807,0,59.08066099604687,80.39871507479735
657,Kimberly Kim,Male,High,84.87937456444999,31.5879876780398,2,84.90247500836509,99.0
658,Jordan Duke,Male,Medium,75.99042380383928,12.967287173601793,1,69.71839339793532,77.17488026910587
659,Kari Montgomery,Female,Medium,74.27819794038028,23.699392805645225,3,69.53251219984784,98.57295939986695
660,Anthony Torres,Female,Medium,72.13168996559882,24.58557533669933,1,56.24405394375148,82.92838622961925
661,Paul Chambers,Female,Medium,72.26570529379804,17.409657365044605,5,51.049301577233955,68.97227593946631
662,Peter Patterson,Male,High,84.83623364892001,14.390725504957027,0,85.97228218253385,93.86179151883358
663,Nathan Randall,Male,High,82.28287614433117,21.960890064527838,5,60.51651995775799,91.48306557482613
664,Matthew Harris,Female,Medium,71.43577108661418,24.484972732805545,4,66.63206292099123,91.90957041739176
665,Jennifer Turner,Female,Medium,75.53215113845948,17.88565968850559,1,54.32862193539754,71.18489788266533
666,Jose White,Male,Medium,73.72511391289572,13.003488838525445,0,78.48174212666669,82.2956560722638
667,Linda Garcia,Female,Medium,82.51996494291345,15.476125393858913,4,50.0,77.53144675605338
668,Eric Cantrell,Male,Medium,61.74515095803494,22.203100132522763,2,71.52299937679523,81.08794767057712
669,John Stanley,Female,Medium,80.45753425961232,20.7336678410069,4,68.25630933646,87.23374450359967
670,Daniel Hall,Female,Low,56.23042596248815,10.805339504151528,4,50.0,58.60586519796888
671,Robert Hudson,Female,Low,39.63304883795925,10.165877940926562,2,56.82026567084727,53.45992966569201
672,Jonathan Hicks,Female,Low,48.28656202959826,10.04120925478089,4,50.0,43.64897935720773
673,Kimberly White,Female,High,83.14279567002104,20.387949077507486,2,70.61158143807262,97.0069225262166
674,Barbara Young,Male,High,77.9624415264109,33.07687844734721,4,61.91445315923792,99.0
675,Deanna Smith,Female,Low,46.110916562045624,10.3883976539433,0,50.0,51.274814299627785
676,James Wilson,Male,Low,44.44712077267086,18.085792604127484,5,50.0,57.3477843890298
677,Jessica Garcia,Female,High,93.76135221711812,32.60658025961226,3,58.35197228637945,99.0
678,Evan Saunders,Female,Medium,79.6783919657373,22.9915544907398,2,66.95344199441308,94.50579225904194
679,Adam Warren,Female,Medium,81.3577754749708,15.841898436409759,3,61.365517839177514,78.04445386618723
680,Briana Flynn,Male,Medium,78.60836032021618,20.018650451683047,0,76.79142775438196,82.90542235450486
681,Jennifer Dean,Female,Medium,69.35474114391386,17.879021968045418,2,62.97954500510136,75.1229370409018
682,Lisa Bruce,Male,High,82.37739866860113,20.48149069634936,1,74.70552213652908,95.33387852807078
683,Melissa Horne,Female,Low,52.44687280613959,13.621796408608015,0,62.318707042882956,67.1665908471356
684,Anne Schultz,Female,Low,43.88936095554027,6.104801044200988,4,50.35058029084117,46.002153147253814
685,Anne Hartman,Male,Low,53.56499215086194,17.93839694230782,1,56.16155957182778,60.04786466892727
686,Mark Franco DDS,Male,Medium,73.79837300920933,15.676913513508035,4,66.69267589808527,88.76539777271341
687,Jacob Mason,Male,Medium,73.12589596225202,19.005798279364196,2,50.64427876792894,77.57447650540641
688,Shelly Miller,Female,High,88.55479984101746,26.41643935773071,5,77.56788679986983,99.0
689,Jessica Lee,Male,Low,52.2213165574302,10.705475131479613,4,53.12468794013602,51.91393099490227
690,Jennifer Ramos,Female,Medium,73.1951691709046,20.933469007376374,3,53.83316871423503,81.71497731501124
691,Michelle Sanchez,Female,Medium,80.79664901682123,15.625481716887379,4,59.55919526325799,81.13433876856277
692,Mario Kennedy,Male,High,79.59468336200051,29.35648648728622,2,75.6069271237237,99.0
693,Scott Williams,Female,Medium,78.07967803472133,11.270101598766257,3,62.65503215598267,77.33934430609396
694,Dana Hunter,Male,Low,52.96550628984192,12.63189789773206,1,56.338599665685344,62.10704489328574
695,Danny Walter,Male,Low,48.45226780343005,21.694644995291423,4,61.31366781831184,65.23314780524474
696,Colleen Patrick,Female,Medium,76.63066511121059,12.998343376972127,4,72.81766727672829,73.23684807008897
697,Katherine Bailey,Male,High,78.74443211807349,21.611275147375743,3,60.87780806568594,90.85768299540706
698,Melissa Allen,Male,Low,54.6201350960345,14.569539248294575,3,55.220699903060485,64.06335146899079
699,Mariah Nelson DVM,Male,Medium,74.07548931778506,18.89790890969799,3,77.28933319535409,82.8808828734748
700,Joyce Harrell,Female,Medium,72.38638489740481,19.753150496367795,3,67.86808520689203,86.84461994524281
701,Alexandra Black,Female,High,90.24504612918444,27.445935650738317,4,82.90980425185967,99.0
702,Amy Chandler,Female,Medium,71.4782815472862,21.17360734280885,1,88.12270445700764,85.3548481720203
703,Justin Jackson,Male,High,77.9576935181822,30.548499209781117,0,90.23709546106981,99.0
704,Rachel Mason,Male,Low,42.21685413238048,14.049093284642563,5,50.0,50.54377829999659
705,Alexander Campbell,Male,High,88.0300497567282,23.793711726907286,0,90.45088474084753,99.0
706,Matthew Buchanan,Female,Low,43.597853237518585,15.362868506013656,0,56.44887833096891,55.186411932679235
707,Seth Morales,Male,High,93.77397090992183,34.49940967447608,0,80.23903043284956,99.0
708,John Day,Male,Medium,64.59035296058138,17.33683126808713,4,58.48585764286267,74.30643030638817
709,Jose Armstrong,Male,High,93.48228184145019,20.127353476646793,0,95.63413358832108,99.0
710,Patricia Gonzalez,Male,Medium,76.05508733601309,23.53540334643486,1,59.81571334057999,78.92968533295841
711,Nicole Hernandez,Male,Medium,74.51643444064804,17.398094180232007,5,75.32367724678116,74.20231088443444
712,Sharon Hoffman,Female,Low,47.27540456595525,1.1366522699298187,1,57.99864123740372,43.57878317292803
713,Teresa Cook,Female,Medium,76.99568057176036,22.23710838575211,1,54.006938251980586,72.52190563642667
714,Jacob Rodriguez,Female,High,84.81182648787576,22.323359070230385,3,77.67649292991422,99.0
715,Shannon Andrews,Male,High,90.5165094100826,24.547333588479198,3,52.99973492348376,94.27255532539161
716,Erica Garcia,Male,Low,50.5711382433102,13.659901652845072,1,59.25508016831036,75.11232617920494
717,Daniel Chan,Female,Low,50.751508807309385,12.952498398895331,1,61.852314829889906,70.43887730364568
718,Robert Lewis,Male,Medium,73.18193893893073,21.5472590856952,2,60.07644044347947,81.24517326521278
719,Rebecca Walker,Male,Low,49.71527188139466,9.822568147150783,0,56.235476959555825,53.01214860434898
720,Richard Ortiz,Male,Low,51.5390088444603,14.565528990880413,4,66.54157433750287,66.03461819810163
721,Heather Ortega,Male,Low,41.449158036716874,10.702266612080415,3,50.0,56.438246198773435
722,Mr. Ryan Duran,Female,Medium,68.25907288947144,21.694052404437514,0,59.410924129433994,72.9696239927637
723,Timothy Rivera,Female,High,88.71632047011357,28.076837420065267,3,88.81663402462598,99.0
724,Emily Cox,Female,High,85.85432719063971,20.322806489777022,1,97.62587190530795,99.0
725,Elizabeth Taylor,Male,High,84.0800833182366,30.42991058087516,0,80.03695671847848,99.0
726,Teresa Jones,Female,Low,50.09216966532696,9.32018277442976,0,65.11463035408356,58.23984425420955
727,Michael Davis,Female,Medium,76.73790852680835,22.040288991405724,3,77.41475915530881,94.21679522192211
728,Stacey Butler,Male,High,82.30120159845319,26.836436567006704,5,62.575157674616165,90.39826418034762
729,Douglas Day,Female,High,81.10847637298843,34.190918383975614,1,73.14694164632132,98.33585578901811
730,Susan Snyder,Male,Low,50.97922627548841,10.882670088140738,5,57.308745131547354,57.43358913193918
731,Sarah Lam,Male,Low,45.10813611192484,10.253416019409013,1,69.85014278708509,51.6614151393601
732,Joseph Wilson,Female,Medium,77.04126377857236,17.902901970561338,3,69.62880860174354,71.59619113468243
733,Ana Kemp,Female,High,76.48708197881079,23.484101085828623,3,65.20185646497946,92.5616297638094
734,Tracy Colon,Male,High,90.14577818662822,28.99970950971025,5,89.87061111699441,99.0
735,Matthew Ward,Male,High,87.36298741206521,16.91844695781706,5,64.69029102188036,86.54413296016429
736,John King,Female,High,86.28014867156938,19.73158790426823,2,72.64862218828549,91.69530967932283
737,Bradley Wilson PhD,Female,Medium,79.91345491972757,12.660985392104035,2,69.42337834489622,76.18876678115521
738,Monica Kane,Male,Low,58.32737222231288,16.75153795986788,1,68.54160420714774,66.64236189090701
739,Cody Mcmahon,Male,Medium,80.07185032509065,26.553066862909624,0,78.53975976552223,90.71411273548364
740,Chelsea Smith,Male,Low,40.795628843341774,11.477753907312643,5,50.0,44.018152841159726
741,Brian Moon,Female,Low,43.60211516632149,11.155891384049946,2,55.63288530118106,54.12418084281192
742,Andrew Mckinney,Female,Medium,71.8759071115216,18.350260815565907,2,66.43514668643466,81.30961253610063
743,Andrea Solomon,Female,Medium,75.13045525105417,23.809391513040953,3,69.58139514518507,88.83816948946044
744,Brandon Miller,Male,Medium,77.58829510234561,13.36323432904713,3,50.0,65.59545682652791
745,Micheal Watkins,Female,High,81.37128093423267,26.191844913673926,0,77.03392540930201,99.0
746,Jeffery Carroll,Male,Medium,75.9338338223854,22.87598814891215,3,66.4132193491678,75.3633598801848
747,Michele Garcia,Male,High,81.22308533823339,27.505470849699226,1,66.48985916380494,99.0
748,Steven Campbell,Male,Medium,71.94241098504025,18.947908082993717,5,63.86323317811559,85.31771258611107
749,Edward Williams,Male,High,77.96669451575889,30.005230462835705,1,75.95528779013878,97.10888003853749
750,Karen Meyer,Female,Low,45.38383376944548,0.0,0,72.5547569831549,41.99032223613588
751,Samuel Pearson,Male,Medium,68.24157697191833,21.38937659765454,5,75.73019725214857,84.82847577514801
752,Mark Williams,Male,Medium,70.12063373511333,14.729621584362881,0,65.34194430881837,81.59059586006371
753,Julie Smith,Male,Medium,80.2682089830392,8.846835515717716,1,66.49162288433304,69.92984999587611
754,Megan Murray,Male,Medium,70.25300555584029,20.556012997624904,5,59.260524343916074,74.58532347633134
755,Randall Johnson,Female,High,98.16191032418695,31.86829272581479,5,65.48340523840378,99.0
756,Gregory Anderson,Male,Medium,77.46658950440445,17.31275742686154,3,65.95024984028127,80.56421031262055
757,Michael Wright,Male,Low,50.92418061847437,16.764372736014693,2,50.0,69.6972997313261
758,Corey Robertson,Female,High,80.70821109909393,33.06139128994323,1,66.69384665062474,99.0
759,Christina Hill,Male,Low,53.501549397044954,18.57457226792024,0,61.227112239002686,66.94684525610451
760,Kevin Wood,Female,High,82.12181086881112,33.199822646856965,0,86.29529584221811,99.0
761,Samuel James,Male,High,85.6100490732268,28.71063745535946,3,65.95684240340007,99.0
762,Kelly Horton,Female,High,97.80042269134397,25.377168194507963,4,80.95355430762599,99.0
763,Wesley French,Male,Medium,74.51970050137675,9.990170940514158,1,61.68422270834669,73.91775172006021
764,Devin Brown,Male,Medium,80.74636663142837,16.769687559350256,1,70.53165238037981,84.21047505346438
765,Nancy Suarez,Female,High,81.48411787437057,20.783767023419042,2,84.20344012612456,96.88326587535673
766,Nathan White,Male,Low,49.82505754751519,22.85471358748907,4,50.0,60.47884918760171
767,Martin Clark,Female,High,93.85400317817755,24.120570937838316,1,82.54740912141135,99.0
768,Paula Rivera,Female,High,81.86516471106117,25.61602403392243,0,74.83570356112428,99.0
769,Daniel Yates,Male,High,94.06224278998465,27.75742688020234,5,68.03533416571902,99.0
770,Amanda Jackson,Female,Low,53.538759677277376,12.218012231862268,0,52.94140569119659,61.96866452491434
771,Ronald Miller,Male,High,82.18766612052866,33.47525520215376,5,62.53421653459762,99.0
772,Tammy Zhang MD,Female,High,88.1620386952776,21.88675319132774,3,72.23225836884218,92.78857935580179
773,Sarah Taylor,Female,Medium,79.86277224813365,18.973037276186215,5,50.0,73.41423804327547
774,Stephanie Hoffman,Male,Low,53.10904981108598,8.28764707150976,5,50.0,39.83345364480565
775,Angela Cooper,Female,High,77.14887640054772,18.39988744389647,4,69.15124506630329,89.04250091487687
776,Aaron Chase,Male,Medium,71.36431412087566,14.941154545473573,5,57.4382024750462,62.05084745374066
777,Jennifer Garza,Male,Medium,73.76240682224248,17.81481601475794,5,57.58502554129221,69.51603045266538
778,Jacob Rivera,Female,Low,49.62783285449977,9.8534888774137,4,50.0,39.29737974930369
779,Christopher Larson,Male,Medium,78.10336048775339,14.53789510063072,2,70.79441518086064,78.49479440616196
780,Ryan Stewart,Male,High,85.88850500466627,17.96841268164083,5,78.74517074132523,91.28944614087372
781,Peter Ortega,Male,Medium,68.32327820644949,17.584472136856526,4,55.50234773151733,71.44790110033101
782,Deborah Ross,Male,Medium,76.90098925502981,10.476398129844988,0,57.967991446108556,65.5095824183056
783,Anthony Powell,Male,High,88.05292872641911,28.80027981844801,4,61.579555877568964,95.39420526879275
784,Kevin Flowers,Female,High,87.7989522396552,25.412198764672517,1,73.12797078805073,99.0
785,Michael Martinez,Female,High,90.4039036277731,17.71224250267535,2,72.48078682183491,90.40772884232769
786,Michael Hays,Female,Low,54.16961077274452,10.453954614750682,5,50.0,53.29438145447935
787,Nicole Koch,Male,High,87.29590039614219,21.239217972047083,3,61.03883335750106,87.79082830154259
788,Christina Davis,Male,High,84.64917144270676,26.5958725520959,5,65.43879172525811,98.81166687103062
789,Michelle Phelps,Male,High,76.69519533242004,31.70225223011572,3,75.81426620113972,99.0
790,Gary Patterson,Female,Low,52.14809109566293,2.624137651771278,4,52.950294658355645,45.824119019861314
791,Zachary Hill,Male,High,86.03843843581555,25.575130395737087,2,70.42576946891678,98.17119359880337
792,Renee Price,Male,Medium,76.35789418597686,17.199336022166797,2,61.87002177856566,80.02936228634023
793,Charlotte Sanchez,Male,Low,43.61625712089845,15.356700382252328,3,50.0,53.17121743441111
794,Deborah Wilson,Female,High,79.59471729795868,26.065983141188447,1,77.68560829625224,99.0
795,Angela Frazier,Female,Medium,80.26576426666452,14.240153341305906,4,53.515713658091855,71.62114855291793
796,Erin Fletcher,Male,Low,49.802224230716725,10.404730321666909,2,56.731278132412,52.60427348858363
797,Roger Williams,Female,Low,53.40750348686312,8.019870715982556,5,50.0,49.547313019295196
798,Bethany King,Male,Low,50.14159188065231,17.38003569299299,5,50.0,53.44588608594275
799,Andrea Wilson,Male,High,85.14878069747873,25.10655824335971,1,81.01107339191742,97.91131005364848
800,Margaret Leonard,Male,Low,54.69141902987999,21.50595342876504,3,50.83834516322504,59.492502506281504
801,Carla Davis,Female,Low,47.41977635891313,11.696695930926897,0,81.93033663980496,54.58169113010047
802,Debra Lucas,Female,Low,50.48060388470492,8.457966165447687,0,58.49800024567907,46.80478756502052
803,Becky Wolfe,Male,High,82.6886235564748,17.431428036935863,4,61.959454031579895,86.37831181040757
804,David Flores,Female,Low,47.827518862838424,2.9843016187202753,0,54.04535752910927,39.46183916887306
805,Mary Dyer,Male,Medium,73.4541393826568,10.079320284972551,1,50.23753666533548,68.61617341578591
806,Robert Bradford,Female,High,86.11066885816857,26.335633255057417,0,79.1940025070324,99.0
807,Joseph Gray,Male,High,82.60625689168262,27.54362511614967,5,61.66943942999241,87.25316365786011
808,John Cohen,Male,High,91.2787806278676,17.094046489839332,2,85.15390275560162,99.0
809,Tina Walker,Female,Low,45.52696348890248,16.475191570380577,4,50.0,60.03500850797624
810,Jessica Williams,Male,Medium,74.0656417791932,15.584694741582803,0,68.83234084204753,74.00827928001664
811,Cheryl Monroe,Male,Medium,72.80134470862913,18.733965059927748,2,59.64442158595597,80.5955801456267
812,John Wilson,Female,High,92.23488942176867,33.06110314127712,1,95.38851351853332,99.0
813,Ashley Jones,Female,High,85.98277388255788,29.48419657932766,2,72.78757233882088,99.0
814,Diane House,Female,High,90.15922269734317,23.657346760470837,5,88.32557043479201,97.12768428716504
815,Cindy Gillespie,Female,Low,42.57219813481514,7.544038872923563,0,63.141517621182665,41.058648925116245
816,Ray Weaver,Female,High,86.33525132934629,14.240922993353475,4,76.82066727335386,85.755322357704
817,Amanda Lambert,Female,Medium,79.44815397811719,14.404233403787899,2,69.68733147317519,78.35189638637074
818,Lauren Anderson,Female,High,85.41141994637712,23.944348805861527,4,75.93797298216252,96.69077997216043
819,Bernard Reynolds,Female,Low,55.32740187532676,7.06410236424408,0,50.0,44.6877307961108
820,Sarah George,Male,Medium,72.41355774949814,17.343715164538477,0,67.21116605849244,77.94173580413747
821,Danny Bentley,Female,Medium,82.0467372009279,18.384259414793842,2,74.45157971184321,87.5617538545804
822,Todd Fischer,Female,High,96.49449061809625,23.875720090959607,2,75.51102816525895,99.0
823,Matthew Nguyen,Female,Low,48.18580719780171,8.749987095882702,3,50.0,49.186812547176
824,Jonathan Anderson,Female,High,82.77248739299614,25.84327335983364,1,77.4759554942253,98.51313363499523
825,Ronald Hernandez,Male,Medium,82.2669223855885,20.209703247847045,2,83.04105516255491,96.92931897399913
826,Bryan Osborne,Female,Low,57.89786072865356,6.548004612785769,3,61.4689171553472,47.0765582906346
827,Cynthia Smith,Male,High,82.38569986423366,32.054661898731354,4,71.37995990633968,99.0
828,Joshua Kelley,Male,Medium,72.89906591452072,17.507059338578692,4,71.51449277058086,85.53190086807679
829,Donna Sanders,Male,Medium,73.59107695569746,18.094248114724238,3,60.334929796319486,80.15454792258839
830,Ryan Hogan,Female,High,78.27774744482862,28.541072116282784,5,52.96128413173281,92.93614962166647
831,Tracy Henderson,Female,High,80.40674026757901,26.166080656317508,5,60.75534011870445,91.64710969690906
832,Matthew Moore,Male,High,79.97929616623966,29.765683169566223,4,87.62888768508198,99.0
833,Alexis Mclean,Male,Medium,71.16101217447935,19.43562082600912,2,63.26006918170695,72.65029598920641
834,James Yang,Female,Medium,74.8265755630661,14.93781312679781,0,67.56616020624982,73.27523273736055
835,Christina Stanley,Female,Medium,76.1710736626826,19.80751762603051,0,67.00161803725119,82.35014720002641
836,Sherry Sanchez,Male,High,92.75250246407039,19.28136896339669,4,91.04136589573007,99.0
837,Bradley King,Female,Low,45.00822979630605,12.542798528882615,5,61.259589153620624,55.83136507947222
838,Mrs. Alyssa Pitts,Female,Medium,79.92161199238292,17.833850046777695,0,92.18780233448135,86.18537676087958
839,Nicholas Meyer,Male,Low,48.93005577887246,10.959415713637302,3,50.0,49.67178264098923
840,Brian Robles,Male,Low,49.752681451737836,11.357312442805346,3,51.95624488747095,49.54510525782136
841,Michael Allison,Female,Medium,78.37409746083301,8.590754772511804,5,50.0,60.6095997501797
842,Christopher Brown,Male,Low,44.386389892188504,9.256375461295193,2,65.76934426118274,57.48745758156835
843,Brittney Cummings,Female,High,86.91204873092025,25.464224505705573,4,60.32220448732065,89.55983459909345
844,Joseph Anderson,Male,Medium,75.83226104106528,18.799281959987002,5,62.167755637626286,87.08627373837027
845,Brenda Thompson,Female,Medium,77.46225632004075,12.86162429537021,1,57.02697472367156,77.16809255048514
846,Jon Vincent,Male,Low,51.44584321953909,18.328539204323505,4,50.0,66.02689268602234
847,Renee Atkinson,Male,Medium,87.27650069955448,13.669125758927496,1,59.627375689503,76.3870663372594
848,James Lewis,Male,Low,46.81130007874342,16.847286002633684,4,50.0,56.191559639262245
849,Nicholas Martin,Male,Low,47.34501522499091,14.135971809358423,2,50.0,47.73541318860291
850,Edwin Morse,Female,Medium,71.88429736787617,14.768863450780984,1,62.517312050749226,72.1082366679784
851,Mike Miller,Female,Low,47.22261440419873,20.87655446304756,3,57.33333911780307,67.10918709089324
852,Donna Nelson,Female,Low,46.81306436346741,6.0318158412175995,5,50.0,49.943720063755066
853,Philip Reid,Female,Low,55.94508265553776,16.595770868050007,1,55.20541427013867,57.818798300904454
854,James Lewis,Male,High,92.10252123994927,30.002911590214893,4,84.17959152305559,99.0
855,Joseph Wilson,Male,High,82.14626853125262,21.646898954616777,1,72.86803635486604,94.43870096333838
